Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:5SsR3wtCOafDmZgvIdRhSm,9c17f1f2e96c4157bb477349e34f8128,2025-05-05T14:44:55Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:6aqJhJqaFSo00H8kKd38RH,9c17f1f2e96c4157bb477349e34f8128,2025-05-05T14:44:55Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:6qZjm61s6u8Ead9sWxCDro,9c17f1f2e96c4157bb477349e34f8128,2025-05-05T14:44:55Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:0jxWlzadnSzb9f49f9jxfz,389ee21c71ab4b3b859e5aea3359b01c,2025-05-05T15:08:18Z,0,Confused by this selection. Is it just cuz I once ranked fruits? Need explanatory explanation.,6eb27a58585444108600edb385dbef98
spotify:track:1bp2IO61zbQrbWNmKKxg3f,389ee21c71ab4b3b859e5aea3359b01c,2025-05-05T15:08:18Z,-1,,6eb27a58585444108600edb385dbef98
spotify:track:205WULeR14jbgFYtqauqpE,389ee21c71ab4b3b859e5aea3359b01c,2025-05-05T15:08:18Z,0,"I'm assuming this is Av, and if so, I know the reason, but not sure anyone else does. Solid inside joke.",6eb27a58585444108600edb385dbef98
spotify:track:2I66eI2j2ZfOe9q8TMLPbj,389ee21c71ab4b3b859e5aea3359b01c,2025-05-05T15:08:18Z,0,why so many kids songs? need explanation!,6eb27a58585444108600edb385dbef98
spotify:track:2IzUfd8Dv5wfvLoe8yfpNA,389ee21c71ab4b3b859e5aea3359b01c,2025-05-05T15:08:18Z,1,gave it a thumbs up because I love Seinfeld. Good choice by whoever chose it.,6eb27a58585444108600edb385dbef98
spotify:track:39lSeqnyjZJejRuaREfyLL,389ee21c71ab4b3b859e5aea3359b01c,2025-05-05T15:08:18Z,0,"the correct Wolves song would've been Werewolves in London, obv",6eb27a58585444108600edb385dbef98
spotify:track:3AhXZa8sUQht0UEdBJgpGc,389ee21c71ab4b3b859e5aea3359b01c,2025-05-05T15:08:18Z,1,classic Dylan slong. Not really good for baseball walkup but whatever,6eb27a58585444108600edb385dbef98
spotify:track:6aqJhJqaFSo00H8kKd38RH,389ee21c71ab4b3b859e5aea3359b01c,2025-05-05T15:08:18Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:2IzUfd8Dv5wfvLoe8yfpNA,ca2fe94a9de34436bf83cb77f72cff4b,2025-05-05T15:49:52Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:39lSeqnyjZJejRuaREfyLL,ca2fe94a9de34436bf83cb77f72cff4b,2025-05-05T15:49:52Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:3Dq2FHZ73hBUG815MoapQu,ca2fe94a9de34436bf83cb77f72cff4b,2025-05-05T15:49:52Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:4XkOcWt0C2JX1s2RXybosk,ca2fe94a9de34436bf83cb77f72cff4b,2025-05-05T15:49:52Z,-1,,6eb27a58585444108600edb385dbef98
spotify:track:0jxWlzadnSzb9f49f9jxfz,1b8bcdc619e247c59d2db143ba47b97b,2025-05-05T16:18:54Z,-1,,6eb27a58585444108600edb385dbef98
spotify:track:2IzUfd8Dv5wfvLoe8yfpNA,1b8bcdc619e247c59d2db143ba47b97b,2025-05-05T16:18:54Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:5SsR3wtCOafDmZgvIdRhSm,1b8bcdc619e247c59d2db143ba47b97b,2025-05-05T16:18:54Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:6qZjm61s6u8Ead9sWxCDro,1b8bcdc619e247c59d2db143ba47b97b,2025-05-05T16:18:54Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:0jxWlzadnSzb9f49f9jxfz,1d1d8a5295de4e46ba5c84dbb4683144,2025-05-05T21:52:58Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:39lSeqnyjZJejRuaREfyLL,1d1d8a5295de4e46ba5c84dbb4683144,2025-05-05T21:52:58Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:3DrzeqjTR3O9zCBdeSRoYu,1d1d8a5295de4e46ba5c84dbb4683144,2025-05-05T21:52:58Z,1,,6eb27a58585444108600edb385dbef98
spotify:track:5reBlqlLyZ1YeTmjuiD24f,1d1d8a5295de4e46ba5c84dbb4683144,2025-05-05T21:52:58Z,-1,I love that this exists,6eb27a58585444108600edb385dbef98
spotify:track:54vjpmKIdLbvxj3EcXx8M5,fa031db8c07243a78d25e8c8cfa3dbbf,2025-05-06T22:11:15Z,-1,Just too slow for an intro,4aec0f83343f446980834ac717c4a349
spotify:track:4ePP9So5xRzspjLFVVbj90,fa031db8c07243a78d25e8c8cfa3dbbf,2025-05-06T22:11:15Z,0,If you didn’t vote for this you made a huge mistake,4aec0f83343f446980834ac717c4a349
spotify:track:4djIFfof5TpbSGRZUpsTXq,fa031db8c07243a78d25e8c8cfa3dbbf,2025-05-06T22:11:15Z,1,"Happen to loves this song, and with the description it just works",4aec0f83343f446980834ac717c4a349
spotify:track:3zNkNyXEeDs2HeAZ0fYqxI,fa031db8c07243a78d25e8c8cfa3dbbf,2025-05-06T22:11:15Z,0,"But first, Pearl Jam",4aec0f83343f446980834ac717c4a349
spotify:track:7f7CxGj0kzfwT1SjciL3ft,fa031db8c07243a78d25e8c8cfa3dbbf,2025-05-06T22:11:15Z,1,Great choice on both levels,4aec0f83343f446980834ac717c4a349
spotify:track:6urCAbunOQI4bLhmGpX7iS,fa031db8c07243a78d25e8c8cfa3dbbf,2025-05-06T22:11:15Z,0,I guess this can be in the vein of talk too much but no explanation provided,4aec0f83343f446980834ac717c4a349
spotify:track:5PntSbMHC1ud6Vvl8x56qd,fa031db8c07243a78d25e8c8cfa3dbbf,2025-05-06T22:11:15Z,1,Fun,4aec0f83343f446980834ac717c4a349
spotify:track:2d18juMmmN1KwjFtfEj0FP,1d1d8a5295de4e46ba5c84dbb4683144,2025-05-06T22:11:38Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:77EO1r2zdt5av4300tjCOQ,1d1d8a5295de4e46ba5c84dbb4683144,2025-05-06T22:11:38Z,-1,,4aec0f83343f446980834ac717c4a349
spotify:track:6reg46TnVrrHBEpV4H9yZN,1d1d8a5295de4e46ba5c84dbb4683144,2025-05-06T22:11:38Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:3zmduBNsQ6BPDTZAkXzG5K,1d1d8a5295de4e46ba5c84dbb4683144,2025-05-06T22:11:38Z,0,Tried to pick the GOAT song ever made by an athlete,4aec0f83343f446980834ac717c4a349
spotify:track:4djIFfof5TpbSGRZUpsTXq,1d1d8a5295de4e46ba5c84dbb4683144,2025-05-06T22:11:38Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:77EO1r2zdt5av4300tjCOQ,939639eeb2374eb6b4d39e59af2c341b,2025-05-06T22:16:27Z,-1,,4aec0f83343f446980834ac717c4a349
spotify:track:5ruzrDWcT0vuJIOMW7gMnW,939639eeb2374eb6b4d39e59af2c341b,2025-05-06T22:16:27Z,3,,4aec0f83343f446980834ac717c4a349
spotify:track:3zNkNyXEeDs2HeAZ0fYqxI,ca2fe94a9de34436bf83cb77f72cff4b,2025-05-06T22:28:54Z,1,"I like the idea of Alex and Akiva saying, ""But first, Pearl Jam.""",4aec0f83343f446980834ac717c4a349
spotify:track:4djIFfof5TpbSGRZUpsTXq,ca2fe94a9de34436bf83cb77f72cff4b,2025-05-06T22:28:54Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:4ePP9So5xRzspjLFVVbj90,ca2fe94a9de34436bf83cb77f72cff4b,2025-05-06T22:28:54Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:2d18juMmmN1KwjFtfEj0FP,ca2fe94a9de34436bf83cb77f72cff4b,2025-05-06T22:28:54Z,-1,Like the song but don't see either Alex or Akiva admitting they're wrong.,4aec0f83343f446980834ac717c4a349
spotify:track:7f7CxGj0kzfwT1SjciL3ft,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,1,LOL tested it.,4aec0f83343f446980834ac717c4a349
spotify:track:7cz70nyRXlCJOE85whEkgU,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,0,"Just a good song, not for this though.",4aec0f83343f446980834ac717c4a349
spotify:track:6urCAbunOQI4bLhmGpX7iS,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,0,Not the right energy,4aec0f83343f446980834ac717c4a349
spotify:track:6reg46TnVrrHBEpV4H9yZN,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,1,Well done on the comment. It did work for me.,4aec0f83343f446980834ac717c4a349
spotify:track:5ruzrDWcT0vuJIOMW7gMnW,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,0,Love the Strokes. Not enough though here.,4aec0f83343f446980834ac717c4a349
spotify:track:5PntSbMHC1ud6Vvl8x56qd,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,1,Kind of forgot about this song. Works for me.,4aec0f83343f446980834ac717c4a349
spotify:track:54vjpmKIdLbvxj3EcXx8M5,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,0,"Great title, wish the song was a bit better for a pod",4aec0f83343f446980834ac717c4a349
spotify:track:50OUltSwhS1CuwTJFhMgoB,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,0,Can't even listen to it! I have to go to another site? I might have voted for it too.,4aec0f83343f446980834ac717c4a349
spotify:track:4ePP9So5xRzspjLFVVbj90,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,0,Applaud the effort going with such a beloved song. Not enough though for a thumbs up.,4aec0f83343f446980834ac717c4a349
spotify:track:43DeSV93pJPT4lCZaWZ6b1,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,0,Worked for me. Good energy for them. Didn't have enough thumbs up though.,4aec0f83343f446980834ac717c4a349
spotify:track:3zNkNyXEeDs2HeAZ0fYqxI,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,0,Not bad. Bit too loose of a connection.,4aec0f83343f446980834ac717c4a349
spotify:track:3zmduBNsQ6BPDTZAkXzG5K,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,0,Def a Head Banger,4aec0f83343f446980834ac717c4a349
spotify:track:2d18juMmmN1KwjFtfEj0FP,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,0,"Love HAIM. Doesn't fully work for me for this, but it was close.",4aec0f83343f446980834ac717c4a349
spotify:track:06GZKoIc7zwrJQCZQGyT0Y,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-05-06T22:30:31Z,-1,Wrong energy for this IMO,4aec0f83343f446980834ac717c4a349
spotify:track:2d18juMmmN1KwjFtfEj0FP,1b8bcdc619e247c59d2db143ba47b97b,2025-05-06T22:33:45Z,-1,,4aec0f83343f446980834ac717c4a349
spotify:track:4djIFfof5TpbSGRZUpsTXq,1b8bcdc619e247c59d2db143ba47b97b,2025-05-06T22:33:45Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:5PntSbMHC1ud6Vvl8x56qd,1b8bcdc619e247c59d2db143ba47b97b,2025-05-06T22:33:45Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:7f7CxGj0kzfwT1SjciL3ft,1b8bcdc619e247c59d2db143ba47b97b,2025-05-06T22:33:45Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:77EO1r2zdt5av4300tjCOQ,389ee21c71ab4b3b859e5aea3359b01c,2025-05-06T23:21:20Z,0,Another song not on Spotify.,4aec0f83343f446980834ac717c4a349
spotify:track:3zmduBNsQ6BPDTZAkXzG5K,389ee21c71ab4b3b859e5aea3359b01c,2025-05-06T23:21:20Z,0,"Not familiar with this song, but I really liked it. Gave it a vote immediately, but ultimately it finished in fourth place.",4aec0f83343f446980834ac717c4a349
spotify:track:3zNkNyXEeDs2HeAZ0fYqxI,389ee21c71ab4b3b859e5aea3359b01c,2025-05-06T23:21:20Z,0,"But first, Pearl Jam. Ya know, if we're not already enough like Simmons. This is a solid choice, but there's so many good ones, so strategically I'm giving my votes to others who may not get the recognition. I think this one's gonna win anyway.",4aec0f83343f446980834ac717c4a349
spotify:track:43DeSV93pJPT4lCZaWZ6b1,389ee21c71ab4b3b859e5aea3359b01c,2025-05-06T23:21:20Z,-1,,4aec0f83343f446980834ac717c4a349
spotify:track:4djIFfof5TpbSGRZUpsTXq,389ee21c71ab4b3b859e5aea3359b01c,2025-05-06T23:21:20Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:4ePP9So5xRzspjLFVVbj90,389ee21c71ab4b3b859e5aea3359b01c,2025-05-06T23:21:20Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:50OUltSwhS1CuwTJFhMgoB,389ee21c71ab4b3b859e5aea3359b01c,2025-05-06T23:21:20Z,0,"Why doesn't Spotify let me play this song??? Unfair, but I can't vote for it if I can't listen to it.",4aec0f83343f446980834ac717c4a349
spotify:track:5PntSbMHC1ud6Vvl8x56qd,389ee21c71ab4b3b859e5aea3359b01c,2025-05-06T23:21:20Z,0,A solid option. Too many good ones. My votes already spoken for. Ballot placement is key.,4aec0f83343f446980834ac717c4a349
spotify:track:6urCAbunOQI4bLhmGpX7iS,389ee21c71ab4b3b859e5aea3359b01c,2025-05-06T23:21:20Z,0,I love this song. But it's the opposite of a podcast anthem. We MUST speak! ,4aec0f83343f446980834ac717c4a349
spotify:track:7cz70nyRXlCJOE85whEkgU,389ee21c71ab4b3b859e5aea3359b01c,2025-05-06T23:21:20Z,0,Great song,4aec0f83343f446980834ac717c4a349
spotify:track:7f7CxGj0kzfwT1SjciL3ft,389ee21c71ab4b3b859e5aea3359b01c,2025-05-06T23:21:20Z,1,Testing on 2x is brilliant. Earned my vote for that. Maybe make it the patron ep intro?,4aec0f83343f446980834ac717c4a349
spotify:track:06GZKoIc7zwrJQCZQGyT0Y,2db500747c744b11b06f40bf6cc82baf,2025-05-06T23:25:43Z,0,Good song but not as thematically resonant as others ,4aec0f83343f446980834ac717c4a349
spotify:track:2d18juMmmN1KwjFtfEj0FP,2db500747c744b11b06f40bf6cc82baf,2025-05-06T23:25:43Z,1,Great song and very lyrically appropriate ,4aec0f83343f446980834ac717c4a349
spotify:track:3zNkNyXEeDs2HeAZ0fYqxI,2db500747c744b11b06f40bf6cc82baf,2025-05-06T23:25:43Z,0,“But first Pearl Jam” has a solid ring to it ,4aec0f83343f446980834ac717c4a349
spotify:track:4djIFfof5TpbSGRZUpsTXq,2db500747c744b11b06f40bf6cc82baf,2025-05-06T23:25:43Z,1,Didn’t know this song but it was great,4aec0f83343f446980834ac717c4a349
spotify:track:54vjpmKIdLbvxj3EcXx8M5,2db500747c744b11b06f40bf6cc82baf,2025-05-06T23:25:43Z,0,Crumley?,4aec0f83343f446980834ac717c4a349
spotify:track:5ruzrDWcT0vuJIOMW7gMnW,2db500747c744b11b06f40bf6cc82baf,2025-05-06T23:25:43Z,1,Great song,4aec0f83343f446980834ac717c4a349
spotify:track:6urCAbunOQI4bLhmGpX7iS,2db500747c744b11b06f40bf6cc82baf,2025-05-06T23:25:43Z,-1,"Need a description, love ",4aec0f83343f446980834ac717c4a349
spotify:track:3zNkNyXEeDs2HeAZ0fYqxI,af5d7b4be7764a2b9d27a92e4ad5170a,2025-05-06T23:25:48Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:5PntSbMHC1ud6Vvl8x56qd,af5d7b4be7764a2b9d27a92e4ad5170a,2025-05-06T23:25:48Z,-1,,4aec0f83343f446980834ac717c4a349
spotify:track:6reg46TnVrrHBEpV4H9yZN,af5d7b4be7764a2b9d27a92e4ad5170a,2025-05-06T23:25:48Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:7f7CxGj0kzfwT1SjciL3ft,af5d7b4be7764a2b9d27a92e4ad5170a,2025-05-06T23:25:48Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:2d18juMmmN1KwjFtfEj0FP,1aca368150f64241afff5846d4e4fcf6,2025-05-06T23:28:20Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:3zNkNyXEeDs2HeAZ0fYqxI,1aca368150f64241afff5846d4e4fcf6,2025-05-06T23:28:20Z,0,"Only happy with this choice if Chester agrees to come in before it with a ""but first our friends from Pearl Jam""",4aec0f83343f446980834ac717c4a349
spotify:track:43DeSV93pJPT4lCZaWZ6b1,1aca368150f64241afff5846d4e4fcf6,2025-05-06T23:28:20Z,-1,,4aec0f83343f446980834ac717c4a349
spotify:track:4djIFfof5TpbSGRZUpsTXq,1aca368150f64241afff5846d4e4fcf6,2025-05-06T23:28:20Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:5PntSbMHC1ud6Vvl8x56qd,1aca368150f64241afff5846d4e4fcf6,2025-05-06T23:28:20Z,0,You could add in the Mets and all other Minnesota teams ,4aec0f83343f446980834ac717c4a349
spotify:track:6reg46TnVrrHBEpV4H9yZN,1aca368150f64241afff5846d4e4fcf6,2025-05-06T23:28:20Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:3zmduBNsQ6BPDTZAkXzG5K,478b759189a14381b1f205759abdf016,2025-05-06T23:56:32Z,-1,"I don't see how it fits, and there's no explanation so, here's your 👎",4aec0f83343f446980834ac717c4a349
spotify:track:4djIFfof5TpbSGRZUpsTXq,478b759189a14381b1f205759abdf016,2025-05-06T23:56:32Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:4ePP9So5xRzspjLFVVbj90,478b759189a14381b1f205759abdf016,2025-05-06T23:56:32Z,1,"""If you'd like to talk for hours, just go ahead now""",4aec0f83343f446980834ac717c4a349
spotify:track:50OUltSwhS1CuwTJFhMgoB,478b759189a14381b1f205759abdf016,2025-05-06T23:56:32Z,1,,4aec0f83343f446980834ac717c4a349
spotify:track:6urCAbunOQI4bLhmGpX7iS,478b759189a14381b1f205759abdf016,2025-05-06T23:56:32Z,0,kind of the opposite of what we want. ,4aec0f83343f446980834ac717c4a349
