Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:3St0CuLCZghaJrT33e7RT5,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,-1,"Not gonna lie, i have no idea what this is. I either never really heard it or purged it from my brain.",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:3SFXsFpeGmBTtQvKiwYMDA,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,0,"Oh, i absolutely owned this same CD. Loved it at the time, even though it's a bit cringe in retrospect.",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:3rREGSHjY1RmsTj81wL5X4,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,0,"Haha love that you own it. I really loved Weird Al as a kid (didn't we all). Not enough thumbs, but kudos for being a Weird Al kid.",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:3LRJbFT9rKoKv4aW7PuBJC,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,1,"This was also one of the CDs I got as part of my BMG order. It's not my favorite Green Day album (American Idiot), but i cannot tell you how much I loved this CD. I remember staring at the cartoon on the album cover and cracking up. Must have listened to this CD hundreds of times.",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:3354J49VpkbZJho7Ztdzpw,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,1,"Great album and song. I feel like Third Eye Blind got left in music history, but man they were really great in their day.",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:1lqbCE0cZGyyeGCUjzzOmk,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,1,"What a great first album. I think i owned it, although i can't fully recall. I appreciate you staying true to your self, although i think you could have gone with a different song and gotten a bunch more thumbs. I'll still throw you one.",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:02ppMPbg1OtEdHgoPqoqju,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,0,"Haven't heard this in years. I'm not the biggest Radiohead fan, but it's still really good.",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:0nDvTmQlCcJMIIrAzdy7z3,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,0,"I dont think of OAR much these days (and i never loved his voice), but this song really was great. ",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:0rRBgQh8sGqRWQOmts1ktE,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,0,"I dont think i know Silverstein, and yea, while it's not great, I can totally see being into it as a teen.",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:0weAUscowxeqDtpCgtbpgp,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,0,"LOL not great in retrospect. And no comment! Although I'm not gonna lie - I absolutely owned this CD, and was super into it.",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:11PUdjgVfGEZLG9zs9UeTp,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,1,"I don't know Fountains of Wayne outside of their hits, but 1) I kind of like this song, 2) I really liked your story / explanation here. Good work.",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:1Cwsd5xI8CajJz795oy4XF,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,0,"Hahaha Now That’s What I Call Music feels like cheating, but the prompt is the prompt. I do love this song. Just not enough thumbs to get me over the NTWICM hump.",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:3Y8Ff1nH44jFywAtpgmleZ,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,0,This song absolutely brings me back to a time and place. It's so good.,33fd459ae0b249a68d77459cee2dd4b7
spotify:track:4fxF8ljwryMZX5c9EKrLFE,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,0,"Ha, of course I loved this song too. What a ridiculous person Shaggy is. Such good vibes though.",33fd459ae0b249a68d77459cee2dd4b7
spotify:track:4oVdhvxZrKQTM9ZsUIZa3S,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,0,Ooooof no comment error.... I happen not to really know this song either. Can't say it does much for me though on first listen.,33fd459ae0b249a68d77459cee2dd4b7
spotify:track:5Tkrz3KSoAOGN4Y97TUqZU,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-06-19T19:10:05Z,0,I definitely recall being into a bunch of Live songs (not as much Live the band),33fd459ae0b249a68d77459cee2dd4b7
