Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:1BBKX7HKP2h49AmingCDQb,1d1d8a5295de4e46ba5c84dbb4683144,2025-08-22T09:03:26Z,1,Nice bop,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:26uDUal1TkjwwOaQQt1Uwy,1d1d8a5295de4e46ba5c84dbb4683144,2025-08-22T09:03:26Z,0,"I do adore this album, but it's kind of a nothing song on it's own",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:2Jp0Bd4nt9rqPrGUTzltUy,1d1d8a5295de4e46ba5c84dbb4683144,2025-08-22T09:03:26Z,1,"Didn't know the Valensi part, nice fun fact",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:3AydAydLzyyZutA0375XIz,1d1d8a5295de4e46ba5c84dbb4683144,2025-08-22T09:03:26Z,0,"I just don't get Vampire Weekend, it's a me thing",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:3M1wrmH2DCIR3syOfjPoxW,1d1d8a5295de4e46ba5c84dbb4683144,2025-08-22T09:03:26Z,0,I think we're losing the definition of what a toe tapper is. But I did like this,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:4VtSO2QcHikRASfuNi7JOM,1d1d8a5295de4e46ba5c84dbb4683144,2025-08-22T09:03:26Z,0,I don't know what's happening here. But I do like when bands do weird experimental sh*t,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:5huLMzIzFEdVcvEzt2hfk1,1d1d8a5295de4e46ba5c84dbb4683144,2025-08-22T09:03:26Z,-1,I think this is going to get my thumbs down for getting it stuck in my head,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:66YywMJbAgzQrGkFKjnSsK,1d1d8a5295de4e46ba5c84dbb4683144,2025-08-22T09:03:26Z,1,Didn't know this. I'll check out more of her stuff,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6aF5JtQSrh7wNrkDE9B0My,1d1d8a5295de4e46ba5c84dbb4683144,2025-08-22T09:03:26Z,0,"I think this song caught me at the wrong time, need to be in the right mood",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6QyBIZEvs11K9lKjyLYtv6,1d1d8a5295de4e46ba5c84dbb4683144,2025-08-22T09:03:26Z,0,What movie/tv show would I have heard this song in? It's bothering me,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6TfBA04WJ3X1d1wXhaCFVT,1d1d8a5295de4e46ba5c84dbb4683144,2025-08-22T09:03:26Z,1,"Hadn't thought about this song in forever, it's fantastic",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:0MHXrqn909p0LRTPsNsGEi,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,1,Bop,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:0oc7YoWV783fGr2GbdcIrz,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,0,Liked it but probably won’t make the cut ,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:1BBKX7HKP2h49AmingCDQb,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,0,Good find but tough round,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:21Qsj3cMVCx2xF2EVVNbEu,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,0,I’m shocked this is so short I wouldn’t have guessed,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:26uDUal1TkjwwOaQQt1Uwy,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,-1,Could he hear this even after turning the volume up - in any case didn’t do much for me in a minute. And yes even for the short round ,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:2Jp0Bd4nt9rqPrGUTzltUy,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,1,Pretty good,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:3AydAydLzyyZutA0375XIz,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,1,,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:3M1wrmH2DCIR3syOfjPoxW,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,1,My favorite on the list (besides my own of course),a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:5v3MSh7CD3VNyCwAoSha5p,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,0,Liking it more and more. And hey I’m a dude from NJ. Almost made it ,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:66YywMJbAgzQrGkFKjnSsK,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,1,Love this,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6QyBIZEvs11K9lKjyLYtv6,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,0,Sniped 3 times? Wow ,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6TfBA04WJ3X1d1wXhaCFVT,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,0,Love offspring but ended up going for some newer discoveries for me,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:7kDUspsoYfLkWnZR7qwHZl,fa031db8c07243a78d25e8c8cfa3dbbf,2025-08-22T11:15:06Z,0,Probably song #6,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:1BBKX7HKP2h49AmingCDQb,34fe5d142ce54a0bb60b723f10267974,2025-08-22T15:22:14Z,1,,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:21Qsj3cMVCx2xF2EVVNbEu,34fe5d142ce54a0bb60b723f10267974,2025-08-22T15:22:14Z,1,,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:26uDUal1TkjwwOaQQt1Uwy,34fe5d142ce54a0bb60b723f10267974,2025-08-22T15:22:14Z,0,Would’ve liked it to be a bit longer ,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:2Jp0Bd4nt9rqPrGUTzltUy,34fe5d142ce54a0bb60b723f10267974,2025-08-22T15:22:14Z,0,"I usually like Sia, but not this song ",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:3aTtbSM7gX011qAtinh6nP,34fe5d142ce54a0bb60b723f10267974,2025-08-22T15:22:14Z,1,,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:5huLMzIzFEdVcvEzt2hfk1,34fe5d142ce54a0bb60b723f10267974,2025-08-22T15:22:14Z,0,Never been a huge fan of peaches,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:5v3MSh7CD3VNyCwAoSha5p,34fe5d142ce54a0bb60b723f10267974,2025-08-22T15:22:14Z,1,,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6aF5JtQSrh7wNrkDE9B0My,34fe5d142ce54a0bb60b723f10267974,2025-08-22T15:22:14Z,-1,The deep seductive voice thing this guy was trying really gave me the ick,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6TfBA04WJ3X1d1wXhaCFVT,34fe5d142ce54a0bb60b723f10267974,2025-08-22T15:22:14Z,1,One of the few songs I’ve actually heard before but still good enough to earn a vote,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:4VtSO2QcHikRASfuNi7JOM,ae87ae7cc9434685b49ee47241b855d4,2025-08-22T15:52:51Z,-1,Wish the sum of this song was 41 seconds.,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:21Qsj3cMVCx2xF2EVVNbEu,ae87ae7cc9434685b49ee47241b855d4,2025-08-22T15:52:51Z,1,Bonus points for under 2 minutes- great choice.,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:5huLMzIzFEdVcvEzt2hfk1,ae87ae7cc9434685b49ee47241b855d4,2025-08-22T15:52:51Z,1,"My kids loved this, too",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6aF5JtQSrh7wNrkDE9B0My,ae87ae7cc9434685b49ee47241b855d4,2025-08-22T15:52:51Z,1,nice throwback,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6Alp15t6urC4opjJiyOqZu,ae87ae7cc9434685b49ee47241b855d4,2025-08-22T15:52:51Z,0,like this but its also repetitive and feels long for this round,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6TfBA04WJ3X1d1wXhaCFVT,ae87ae7cc9434685b49ee47241b855d4,2025-08-22T15:52:51Z,1,"When I was a kid, I felt that The Offspring and Green Day were even, and then Green Day kinda left The Offspring in the dust. In this essay, I will explain why this happened...",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:7ImkjvM1OKWhJ5HIPOHcHE,ae87ae7cc9434685b49ee47241b855d4,2025-08-22T15:52:51Z,1,Nice find that this is under 3...love this song,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:7kDUspsoYfLkWnZR7qwHZl,ae87ae7cc9434685b49ee47241b855d4,2025-08-22T15:52:51Z,0,just missed...maybe bad luck going last,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6TfBA04WJ3X1d1wXhaCFVT,2db500747c744b11b06f40bf6cc82baf,2025-08-22T17:03:17Z,1,,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:7kDUspsoYfLkWnZR7qwHZl,2db500747c744b11b06f40bf6cc82baf,2025-08-22T17:03:17Z,1,i liked this more than i expected,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:0oc7YoWV783fGr2GbdcIrz,2db500747c744b11b06f40bf6cc82baf,2025-08-22T17:03:17Z,0,all i could think about was rugrats: https://www.youtube.com/watch?v=WZGpjn9Gbos,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:1BBKX7HKP2h49AmingCDQb,2db500747c744b11b06f40bf6cc82baf,2025-08-22T17:03:17Z,1,i liked this,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:21Qsj3cMVCx2xF2EVVNbEu,2db500747c744b11b06f40bf6cc82baf,2025-08-22T17:03:17Z,0,it was ok,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:26uDUal1TkjwwOaQQt1Uwy,2db500747c744b11b06f40bf6cc82baf,2025-08-22T17:03:17Z,1,i like extras,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:2Jp0Bd4nt9rqPrGUTzltUy,2db500747c744b11b06f40bf6cc82baf,2025-08-22T17:03:17Z,0,pretty good but got cut eventually,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:3aTtbSM7gX011qAtinh6nP,2db500747c744b11b06f40bf6cc82baf,2025-08-22T17:03:17Z,1,good pick,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:5huLMzIzFEdVcvEzt2hfk1,2db500747c744b11b06f40bf6cc82baf,2025-08-22T17:03:17Z,0,brooksy?,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:5v3MSh7CD3VNyCwAoSha5p,2db500747c744b11b06f40bf6cc82baf,2025-08-22T17:03:17Z,-1,didn't stand out but wasn't bad. tough round for a downvote,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:0MHXrqn909p0LRTPsNsGEi,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,0,"Good, just doesn't quite crack the top 5 from this stacked playlist.",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:0oc7YoWV783fGr2GbdcIrz,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,0,meh,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:1BBKX7HKP2h49AmingCDQb,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,0,It's fine.,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:21Qsj3cMVCx2xF2EVVNbEu,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,1,Also considered this one. Good job.,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:2Jp0Bd4nt9rqPrGUTzltUy,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,1,Like this. Had me toe tapping.,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:3aTtbSM7gX011qAtinh6nP,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,0,It's fine.,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:3AydAydLzyyZutA0375XIz,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,1,Love this song.,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:5v3MSh7CD3VNyCwAoSha5p,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,0,Only half of forever? Seems like a fear of commitment.,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:4VtSO2QcHikRASfuNi7JOM,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,0,Fun goof. Just not quite top 5 material.,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:66YywMJbAgzQrGkFKjnSsK,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,0,Is she driving a tractor-trailer?,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6aF5JtQSrh7wNrkDE9B0My,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,-1,"Gilpy is going to hate this.
I didn't love it either tbh.",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6QyBIZEvs11K9lKjyLYtv6,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,1,Good one!,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:6TfBA04WJ3X1d1wXhaCFVT,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,0,"When I was younger, I thought they sang ""you're gonna go fuck it."" and ""Nice work you did"" was sarcastic. Offspring doesn't do it for me anymore, really.",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:7ImkjvM1OKWhJ5HIPOHcHE,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,1,It'll be a cold day in hell when Tegan and Sara don't get a thumbs up from me.,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:7kDUspsoYfLkWnZR7qwHZl,478b759189a14381b1f205759abdf016,2025-08-22T18:26:54Z,0,"Feels to me like MGK realized he wasn't going to really ever be respected in rap, so he pivoted to this weird pop punk/rap mix I probably just made that up, though.",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:0MHXrqn909p0LRTPsNsGEi,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-08-22T18:47:53Z,0,"Such a fun banger. I feel like I’ve heard this in a dozen movies, although I can’t think of which. ",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:0oc7YoWV783fGr2GbdcIrz,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-08-22T18:47:53Z,0,Definitely don’t have enough go gos in my life. Pure fun. ,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:1BBKX7HKP2h49AmingCDQb,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-08-22T18:47:53Z,0,"Don’t think we have either. Not so familiar with her, but this is good. ",a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:21Qsj3cMVCx2xF2EVVNbEu,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-08-22T18:47:53Z,1,Great call. Love these types of rock songs. Get in and get out leaving them wanting more. ,a8e2ef9ec30f4d76b34585927ecefed2
spotify:track:26uDUal1TkjwwOaQQt1Uwy,2f0d4f7a540d4d26aaf2376f776e8a3e,2025-08-22T18:47:53Z,1,"Did not expect to be voting for this in any way. But here I am. Definitely won me over as a nice short little song.

Then I also realized that I know it from the closing credits of Extras. An all time under the radar favorite of mine. So yea, bonus points. ",a8e2ef9ec30f4d76b34585927ecefed2
